date,service,resource_type,resource_id,cost,tags,region
2026-04-04,SageMaker,SageMaker,sagemaker-048,75.99,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-05,SageMaker,SageMaker,sagemaker-048,82.24,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-06,SageMaker,SageMaker,sagemaker-048,77.69,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-07,SageMaker,SageMaker,sagemaker-048,74.75,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-08,SageMaker,SageMaker,sagemaker-048,91.68,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-09,SageMaker,SageMaker,sagemaker-048,76.93,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-10,SageMaker,SageMaker,sagemaker-048,85.42,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-11,SageMaker,SageMaker,sagemaker-048,75.67,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-12,SageMaker,SageMaker,sagemaker-048,83.04,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-13,SageMaker,SageMaker,sagemaker-048,84.84,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-14,SageMaker,SageMaker,sagemaker-048,80.41,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-15,SageMaker,SageMaker,sagemaker-048,65.77,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-16,SageMaker,SageMaker,sagemaker-048,79.83,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-17,SageMaker,SageMaker,sagemaker-048,88.3,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-18,SageMaker,SageMaker,sagemaker-048,83.8,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-19,SageMaker,SageMaker,sagemaker-048,83.58,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-20,SageMaker,SageMaker,sagemaker-048,70.54,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-21,SageMaker,SageMaker,sagemaker-048,76.73,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-22,SageMaker,SageMaker,sagemaker-048,84.32,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-23,SageMaker,SageMaker,sagemaker-048,84.64,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-24,SageMaker,SageMaker,sagemaker-048,90.61,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-25,SageMaker,SageMaker,sagemaker-048,81.58,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-26,SageMaker,SageMaker,sagemaker-048,85.58,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-27,SageMaker,SageMaker,sagemaker-048,83.27,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-28,SageMaker,SageMaker,sagemaker-048,77.14,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-29,SageMaker,SageMaker,sagemaker-048,69.95,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-04-30,SageMaker,SageMaker,sagemaker-048,87.05,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-01,SageMaker,SageMaker,sagemaker-048,92.12,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-02,SageMaker,SageMaker,sagemaker-048,86.79,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-03,SageMaker,SageMaker,sagemaker-048,80.4,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-04,SageMaker,SageMaker,sagemaker-048,96.61,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-05,SageMaker,SageMaker,sagemaker-048,90.26,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-06,SageMaker,SageMaker,sagemaker-048,96.75,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-07,SageMaker,SageMaker,sagemaker-048,107.81,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-08,SageMaker,SageMaker,sagemaker-048,78.53,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-09,SageMaker,SageMaker,sagemaker-048,88.46,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-10,SageMaker,SageMaker,sagemaker-048,92.33,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-11,SageMaker,SageMaker,sagemaker-048,105.85,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-12,SageMaker,SageMaker,sagemaker-048,82.96,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-13,SageMaker,SageMaker,sagemaker-048,110.79,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-14,SageMaker,SageMaker,sagemaker-048,96.28,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-15,SageMaker,SageMaker,sagemaker-048,94.84,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-16,SageMaker,SageMaker,sagemaker-048,94.4,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-17,SageMaker,SageMaker,sagemaker-048,92.95,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-18,SageMaker,SageMaker,sagemaker-048,105.03,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-19,SageMaker,SageMaker,sagemaker-048,88.98,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-20,SageMaker,SageMaker,sagemaker-048,99.99,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-21,SageMaker,SageMaker,sagemaker-048,94.64,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-22,SageMaker,SageMaker,sagemaker-048,92.14,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-23,SageMaker,SageMaker,sagemaker-048,120.86,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-24,SageMaker,SageMaker,sagemaker-048,101.97,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-05-25,SageMaker,SageMaker,sagemaker-048,103.92,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-048;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
